ODOMETRY 0.101373685667 0.0996252285934 0.000862235559071
SENSOR 1 2.29725290252 0.353956815014
SENSOR 2 4.01825728983 1.51507415344
ODOMETRY 0.101823187296 0.0997248889496 -0.000206654546125
SENSOR 1 1.96846687533 0.276209105501
SENSOR 2 3.87986704568 1.40393072429
ODOMETRY 0.100901695741 0.0997582630735 -0.000381616354179
SENSOR 1 1.96852886749 0.242784804425
SENSOR 2 3.87971065887 1.32647676387
ODOMETRY 0.0997651394437 0.0997993534855 -0.000208097310853
SENSOR 1 1.87508331126 0.0936569272975
SENSOR 2 3.849192179 1.20772931615
ODOMETRY 0.0988021399415 0.100360366225 -0.00122883669589
SENSOR 1 1.64421872619 -0.0593514730712
SENSOR 2 3.95417280741 1.25970767463
ODOMETRY 0.0998731020684 0.0998098334361 0.000926085589796
SENSOR 1 1.64079501221 -0.137553375677
SENSOR 2 3.59759872767 1.04090139691
ODOMETRY 0.100314651053 0.0996200579912 0.000575268519869
SENSOR 1 1.63668963967 -0.164205155951
SENSOR 2 3.76733107867 1.02783331425
ODOMETRY 0.100066427373 0.0997787196014 0.00016140029208
SENSOR 1 1.35096574442 -0.290175121698
SENSOR 2 3.77521988295 0.983315510779
ODOMETRY 0.100757002056 0.0998428685737 -0.000211648847469
SENSOR 8 4.9185663896 -0.395438658587
SENSOR 1 1.34647237204 -0.509755484258
SENSOR 2 3.71427679672 0.92294567505
ODOMETRY 0.100962422572 0.0998534959103 0.000658662316867
SENSOR 8 4.87575158242 -0.471161323013
SENSOR 1 1.14340287924 -0.63651274602
SENSOR 2 3.52742272729 0.827358592505
ODOMETRY 0.0992390051029 0.100115677426 -0.000216811832096
SENSOR 8 4.72075160291 -0.539321605004
SENSOR 1 1.21638996495 -0.860593555215
SENSOR 2 3.70903844372 0.752159761487
ODOMETRY 0.0489965903845 0.100051905877 -0.000257629385974
SENSOR 8 4.86663909002 -0.673941110611
SENSOR 1 1.19962918841 -0.911110534625
SENSOR 2 3.4305673166 0.673488499054
ODOMETRY 0.0998222275061 0.0996351296598 -0.000153756252698
SENSOR 8 4.58351837652 -0.750587339257
SENSOR 1 1.19033672649 -1.04401316016
SENSOR 2 3.21903139503 0.608609177764
ODOMETRY 0.101077500499 0.0998498505796 -0.000160756806792
SENSOR 8 4.47638974681 -0.87477261163
SENSOR 1 0.930451391422 -1.25663412504
SENSOR 2 3.30661799717 0.524107985292
ODOMETRY 0.100521808815 0.100140214715 -0.00102153918024
SENSOR 8 4.42544858746 -1.03059237397
SENSOR 1 1.09621121037 -1.43900397462
SENSOR 2 3.2382990193 0.518547924017
ODOMETRY 0.0991500821073 0.10013162298 0.00061821939171
SENSOR 8 4.48032266707 -1.16853964317
SENSOR 1 1.05453646597 -1.57360343045
SENSOR 2 3.12147771546 0.369604279194
ODOMETRY 0.000277686359907 0.0999909476789 -5.65207074877e-05
SENSOR 8 4.51041519435 -1.13505398802
SENSOR 1 1.01408592378 -1.6209817432
SENSOR 2 3.0349959581 0.307197125698
ODOMETRY -0.000206028015542 0.100097050614 0.00122219552996
SENSOR 8 4.47730873513 -1.08933708692
SENSOR 1 0.977458402036 -1.79104939149
SENSOR 2 2.7939870742 0.344183271835
